type,sequence,product_id,price,open_24h,volume_24h,low_24h,high_24h,volume_30d,best_bid,best_ask,side,time,trade_id,last_size,predX,predDX,policy,algoType
ticker,21799766299,BTC-USD,48147.19,54961.08,71013.43068057,44888.08,55043.63,854301.67098004,48141.28,48147.19,buy,2021-02-23T21:36:04.254899Z,137333074,0.00509095,55750.029065,-0.7705223500000001,short,G:0.01_H:0.0001
ticker,21799766397,BTC-USD,48147.19,54961.08,71013.43116640,44888.08,55043.63,854301.67146587,48142.00,48147.19,buy,2021-02-23T21:36:04.645940Z,137333075,0.00048583,55750.029065,-0.7705223500000001,short,G:0.01_H:0.0001
ticker,21799766450,BTC-USD,48142.01,54961.08,71013.47716044,44888.08,55043.63,854301.71745991,48142.00,48142.01,buy,2021-02-23T21:36:04.754414Z,137333078,0.00124011,55750.029065,-0.7705223500000001,short,G:0.01_H:0.0001
ticker,21799766558,BTC-USD,48142.01,54961.08,71013.47922691,44888.08,55043.63,854301.71952638,48142.00,48142.01,buy,2021-02-23T21:36:05.049848Z,137333079,0.00206647,55750.029065,-0.7705223500000001,short,G:0.01_H:0.0001
ticker,21799766579,BTC-USD,48142.01,54961.08,71013.54140044,44888.08,55043.63,854301.78169991,48142.00,48142.01,buy,2021-02-23T21:36:05.073658Z,137333081,0.05790894,55750.029065,-0.7705223500000001,short,G:0.01_H:0.0001
ticker,21799766700,BTC-USD,48147.14,54961.08,71014.27948701,44888.08,55043.63,854302.51978648,48142.00,48147.14,buy,2021-02-23T21:36:05.402802Z,137333086,0.00018624,55750.029065,-0.7705223500000001,short,G:0.01_H:0.0001
ticker,21799766723,BTC-USD,48147.14,54961.08,71014.28149197,44888.08,55043.63,854302.52179144,48142.00,48147.14,buy,2021-02-23T21:36:05.484024Z,137333087,0.00200496,55750.029065,-0.7705223500000001,short,G:0.01_H:0.0001
ticker,21799766740,BTC-USD,48147.19,54961.08,71014.28533637,44888.08,55043.63,854302.52563584,48142.00,48147.19,buy,2021-02-23T21:36:05.542324Z,137333088,0.0038444,55750.029065,-0.7705223500000001,short,G:0.01_H:0.0001
ticker,21799766759,BTC-USD,48142,54961.08,71014.29577660,44888.08,55043.63,854302.53607607,48142.00,48147.19,sell,2021-02-23T21:36:05.594046Z,137333090,0.00044023,55750.029065,-0.7705223500000001,short,G:0.01_H:0.0001
ticker,21799766816,BTC-USD,48147.19,54961.08,71014.29616955,44888.08,55043.63,854302.53646902,48142.01,48147.19,buy,2021-02-23T21:36:05.803301Z,137333091,0.00039295,55750.029065,-0.7705223500000001,short,G:0.01_H:0.0001
ticker,21799766887,BTC-USD,48149.2,54961.08,71014.32616955,44888.08,55043.63,854302.56646902,48142.03,48149.20,buy,2021-02-23T21:36:06.015948Z,137333093,0.00746156,55750.029065,-0.7705223500000001,short,G:0.01_H:0.0001
ticker,21799766896,BTC-USD,48149.2,54961.08,71014.37505090,44888.08,55043.63,854302.61535037,48142.03,48149.20,buy,2021-02-23T21:36:06.054391Z,137333094,0.04888135,55750.029065,-0.7705223500000001,short,G:0.01_H:0.0001
ticker,21799766914,BTC-USD,48148.94,54961.08,71014.37543356,44888.08,55043.63,854302.61573303,48142.03,48148.94,buy,2021-02-23T21:36:06.082238Z,137333095,0.00038266,55750.029065,-0.7705223500000001,short,G:0.01_H:0.0001
ticker,21799766947,BTC-USD,48149,54961.08,71014.38052527,44888.08,55043.63,854302.62082474,48142.03,48149.00,buy,2021-02-23T21:36:06.192582Z,137333096,0.00509171,55750.029065,-0.7705223500000001,short,G:0.01_H:0.0001
ticker,21799767772,BTC-USD,48144.91,54961.08,71003.05909540,44888.08,55043.63,854291.29939487,48144.90,48144.91,buy,2021-02-23T21:36:08.431078Z,137333107,0.20365466,55750.029065,-0.7705223500000001,short,G:0.01_H:0.0001
ticker,21799768029,BTC-USD,48144.91,54961.08,71003.06316773,44888.08,55043.63,854291.30346720,48144.90,48144.91,buy,2021-02-23T21:36:09.079155Z,137333108,0.00407233,55750.029065,-0.7705223500000001,short,G:0.01_H:0.0001
ticker,21799768095,BTC-USD,48144.9,54961.08,71003.06347156,44888.08,55043.63,854291.30377103,48144.90,48144.91,sell,2021-02-23T21:36:09.192362Z,137333109,0.00030383,55750.029065,-0.7705223500000001,short,G:0.01_H:0.0001
ticker,21800278415,BTC-USD,48214.77,54961.08,71430.04342525,44888.08,55043.63,854718.28372472,48214.77,48220.95,sell,2021-02-23T21:49:06.889918Z,137340055,0.00208361,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800278493,BTC-USD,48214.77,54961.08,71430.09242525,44888.08,55043.63,854718.33272472,48214.77,48220.95,sell,2021-02-23T21:49:06.930663Z,137340056,0.049,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800278505,BTC-USD,48214.77,54961.08,71430.12042525,44888.08,55043.63,854718.36072472,48214.77,48220.95,sell,2021-02-23T21:49:06.938339Z,137340057,0.028,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800278620,BTC-USD,48214.77,54961.08,71430.12242525,44888.08,55043.63,854718.36272472,48214.77,48219.22,sell,2021-02-23T21:49:07.018317Z,137340058,0.002,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800278718,BTC-USD,48219.22,54961.08,71430.12861588,44888.08,55043.63,854718.36891535,48214.30,48219.22,buy,2021-02-23T21:49:07.133881Z,137340059,0.00619063,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800278724,BTC-USD,48213.89,54961.08,71430.13061588,44888.08,55043.63,854718.37091535,48213.89,48219.22,sell,2021-02-23T21:49:07.144611Z,137340060,0.002,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800279048,BTC-USD,48213.89,54961.08,71430.13263346,44888.08,55043.63,854718.37293293,48213.89,48213.90,sell,2021-02-23T21:49:07.535646Z,137340061,0.00201758,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800279243,BTC-USD,48213.9,54961.08,71430.13311819,44888.08,55043.63,854718.37341766,48213.89,48213.90,buy,2021-02-23T21:49:07.793451Z,137340062,0.00048473,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800279370,BTC-USD,48213.89,54961.08,71430.14287491,44888.08,55043.63,854718.38317438,48213.89,48213.90,sell,2021-02-23T21:49:07.927452Z,137340063,0.00975672,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800279414,BTC-USD,48213.9,54961.08,71430.30657491,44888.08,55043.63,854718.54687438,48213.89,48213.90,buy,2021-02-23T21:49:07.964170Z,137340065,0.09994473,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800279741,BTC-USD,48213.89,54961.08,71430.45172121,44888.08,55043.63,854718.69202068,48213.89,48213.90,sell,2021-02-23T21:49:08.365006Z,137340068,0.13505956,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800279804,BTC-USD,48226.04,54961.08,71430.47203702,44888.08,55043.63,854718.71233649,48213.89,48226.04,buy,2021-02-23T21:49:08.501428Z,137340070,0.02026054,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800279820,BTC-USD,48226.04,54961.08,71430.47252175,44888.08,55043.63,854718.71282122,48214.25,48226.04,buy,2021-02-23T21:49:08.513080Z,137340071,0.00048473,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800279934,BTC-USD,48223.22,54961.08,71430.47392375,44888.08,55043.63,854718.71422322,48223.22,48226.03,sell,2021-02-23T21:49:08.604492Z,137340072,0.001402,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800279987,BTC-USD,48226.02,54961.08,71430.53816375,44888.08,55043.63,854718.77846322,48223.22,48226.03,sell,2021-02-23T21:49:08.654688Z,137340073,0.06424,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800280165,BTC-USD,48223.08,54961.08,71430.55927949,44888.08,55043.63,854718.79957896,48216.12,48223.08,buy,2021-02-23T21:49:08.813020Z,137340075,0.00098987,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800280487,BTC-USD,48218.94,54961.08,71430.57151649,44888.08,55043.63,854718.81181596,48218.94,48223.07,sell,2021-02-23T21:49:09.060501Z,137340076,0.012237,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800280491,BTC-USD,48223.07,54961.08,71430.57250636,44888.08,55043.63,854718.81280583,48218.94,48223.07,buy,2021-02-23T21:49:09.068232Z,137340077,0.00098987,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800280530,BTC-USD,48223.07,54961.08,71430.57318684,44888.08,55043.63,854718.81348631,48215.90,48223.07,buy,2021-02-23T21:49:09.127003Z,137340078,0.00068048,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800280691,BTC-USD,48224.11,54961.08,71430.61380262,44888.08,55043.63,854718.85410209,48217.88,48224.11,buy,2021-02-23T21:49:09.280074Z,137340079,0.04061578,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800280735,BTC-USD,48223.89,54961.08,71430.62395657,44888.08,55043.63,854718.86425604,48218.33,48223.89,buy,2021-02-23T21:49:09.303479Z,137340080,0.01015395,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800280869,BTC-USD,48215.28,54961.08,71430.69095664,44888.08,55043.63,854718.93125611,48214.92,48223.23,sell,2021-02-23T21:49:09.485618Z,137340082,0.06424,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800281045,BTC-USD,48222.33,54961.08,71430.81254864,44888.08,55043.63,854719.05284811,48215.47,48222.35,buy,2021-02-23T21:49:09.652766Z,137340084,0.08859207,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800281137,BTC-USD,48217.41,54961.08,71430.93551341,44888.08,55043.63,854719.17581288,48217.41,48223.24,sell,2021-02-23T21:49:09.810990Z,137340086,0.00490736,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800281156,BTC-USD,48223.24,54961.08,71430.93751714,44888.08,55043.63,854719.17781661,48217.41,48223.24,buy,2021-02-23T21:49:09.882934Z,137340087,0.00200373,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800281179,BTC-USD,48223.24,54961.08,71430.94742706,44888.08,55043.63,854719.18772653,48217.41,48223.24,buy,2021-02-23T21:49:09.952297Z,137340088,0.00990992,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800281257,BTC-USD,48223.03,54961.08,71430.94841878,44888.08,55043.63,854719.18871825,48216.45,48223.03,buy,2021-02-23T21:49:10.149846Z,137340089,0.00099172,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800281330,BTC-USD,48223.63,54961.08,71431.05290416,44888.08,55043.63,854719.29320363,48216.45,48223.63,buy,2021-02-23T21:49:10.268767Z,137340090,0.10448538,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800281342,BTC-USD,48223.63,54961.08,71431.06384775,44888.08,55043.63,854719.30414722,48216.46,48223.63,buy,2021-02-23T21:49:10.296096Z,137340091,0.01094359,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800281382,BTC-USD,48218.87,54961.08,71431.07284775,44888.08,55043.63,854719.31314722,48218.87,48223.63,sell,2021-02-23T21:49:10.444226Z,137340092,0.009,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800281422,BTC-USD,48218.87,54961.08,71431.10484775,44888.08,55043.63,854719.34514722,48218.87,48223.63,sell,2021-02-23T21:49:10.467845Z,137340093,0.032,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800281429,BTC-USD,48223.63,54961.08,71431.10583744,44888.08,55043.63,854719.34613691,48218.87,48223.63,buy,2021-02-23T21:49:10.471522Z,137340094,0.00098969,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800281490,BTC-USD,48218.87,54961.08,71431.10893844,44888.08,55043.63,854719.34923791,48218.87,48223.63,sell,2021-02-23T21:49:10.586383Z,137340095,0.003101,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800281532,BTC-USD,48224.15,54961.08,71431.23675978,44888.08,55043.63,854719.47705925,48219.16,48224.50,buy,2021-02-23T21:49:10.682035Z,137340097,0.06424,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800281742,BTC-USD,48218.03,54961.08,71431.36089918,44888.08,55043.63,854719.60119865,48218.03,48224.33,sell,2021-02-23T21:49:10.953168Z,137340099,0.052,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800281756,BTC-USD,48224,54961.08,71431.36586213,44888.08,55043.63,854719.60616160,48216.19,48224.00,buy,2021-02-23T21:49:10.999491Z,137340100,0.00496295,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800281789,BTC-USD,48216.32,54961.08,71431.36741213,44888.08,55043.63,854719.60771160,48216.32,48224.50,sell,2021-02-23T21:49:11.026270Z,137340101,0.00155,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800281840,BTC-USD,48223.63,54961.08,71431.36869080,44888.08,55043.63,854719.60899027,48216.19,48223.63,buy,2021-02-23T21:49:11.087671Z,137340102,0.00127867,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800281952,BTC-USD,48223.63,54961.08,71431.51230835,44888.08,55043.63,854719.75260782,48216.56,48223.63,buy,2021-02-23T21:49:11.284579Z,137340103,0.14361755,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800281989,BTC-USD,48224.5,54961.08,71431.61383810,44888.08,55043.63,854719.85413757,48218.55,48224.50,buy,2021-02-23T21:49:11.351388Z,137340104,0.10152975,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800282712,BTC-USD,48200,54961.08,71426.24997915,44888.08,55043.63,854714.49027862,48200.00,48200.01,sell,2021-02-23T21:49:11.902903Z,137340115,0.061,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800282796,BTC-USD,48200,54961.08,71426.29197915,44888.08,55043.63,854714.53227862,48200.00,48200.01,sell,2021-02-23T21:49:11.994714Z,137340116,0.042,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800282818,BTC-USD,48206.83,54961.08,71426.29246379,44888.08,55043.63,854714.53276326,48200.00,48206.83,buy,2021-02-23T21:49:12.007032Z,137340117,0.00048464,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800282952,BTC-USD,48200,54961.08,71426.29453079,44888.08,55043.63,854714.53483026,48200.00,48206.02,sell,2021-02-23T21:49:12.174198Z,137340118,0.002067,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800283093,BTC-USD,48207.34,54961.08,71426.29568507,44888.08,55043.63,854714.53598454,48200.32,48207.34,buy,2021-02-23T21:49:12.369530Z,137340119,0.00115428,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800283122,BTC-USD,48207.34,54961.08,71426.29974554,44888.08,55043.63,854714.54004501,48200.01,48207.34,buy,2021-02-23T21:49:12.437006Z,137340120,0.00406047,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800283225,BTC-USD,48200,54961.08,71426.30129554,44888.08,55043.63,854714.54159501,48200.00,48206.99,sell,2021-02-23T21:49:12.542177Z,137340121,0.00155,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800283694,BTC-USD,48200,54961.08,71426.48828505,44888.08,55043.63,854714.72858452,48200.00,48206.38,sell,2021-02-23T21:49:13.194397Z,137340124,0.12176,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800283858,BTC-USD,48206.38,54961.08,71426.49028582,44888.08,55043.63,854714.73058529,48206.37,48206.38,buy,2021-02-23T21:49:13.366300Z,137340125,0.00200077,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800283919,BTC-USD,48206.37,54961.08,71426.52228582,44888.08,55043.63,854714.76258529,48206.37,48206.38,sell,2021-02-23T21:49:13.448636Z,137340126,0.032,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800283969,BTC-USD,48206.38,54961.08,71426.77408582,44888.08,55043.63,854715.01438529,48206.37,48206.38,buy,2021-02-23T21:49:13.505992Z,137340127,0.2518,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800284000,BTC-USD,48206.38,54961.08,71426.77612927,44888.08,55043.63,854715.01642874,48206.37,48206.38,buy,2021-02-23T21:49:13.523995Z,137340128,0.00204345,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800284060,BTC-USD,48208.34,54961.08,71426.83612927,44888.08,55043.63,854715.07642874,48208.33,48208.34,buy,2021-02-23T21:49:13.564838Z,137340129,0.06,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800284125,BTC-USD,48208.33,54961.08,71426.86612927,44888.08,55043.63,854715.10642874,48208.33,48208.34,sell,2021-02-23T21:49:13.629880Z,137340130,0.03,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800284139,BTC-USD,48208.33,54961.08,71426.92712927,44888.08,55043.63,854715.16742874,48208.33,48208.34,sell,2021-02-23T21:49:13.637103Z,137340132,0.02676,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800284442,BTC-USD,48213.89,54961.08,71426.93328024,44888.08,55043.63,854715.17357971,48208.52,48213.89,buy,2021-02-23T21:49:14.045637Z,137340135,0.00107213,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800284713,BTC-USD,48213.89,54961.08,71426.93348679,44888.08,55043.63,854715.17378626,48213.88,48213.89,buy,2021-02-23T21:49:14.386503Z,137340136,0.00020655,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800284850,BTC-USD,48217.86,54961.08,71426.93600771,44888.08,55043.63,854715.17630718,48217.85,48217.86,buy,2021-02-23T21:49:14.573638Z,137340138,0.00199979,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800285148,BTC-USD,48217.86,54961.08,71426.94007254,44888.08,55043.63,854715.18037201,48217.85,48217.86,buy,2021-02-23T21:49:15.146231Z,137340139,0.00406483,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800285638,BTC-USD,48226.23,54961.08,71427.05107254,44888.08,55043.63,854715.29137201,48226.22,48227.05,buy,2021-02-23T21:49:15.583702Z,137340141,0.061,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800285703,BTC-USD,48227.05,54961.08,71427.07287254,44888.08,55043.63,854715.31317201,48227.04,48227.05,buy,2021-02-23T21:49:15.622052Z,137340142,0.0218,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800285946,BTC-USD,48245.25,54961.08,71427.07882565,44888.08,55043.63,854715.31912512,48227.04,48245.25,buy,2021-02-23T21:49:15.846655Z,137340145,0.00491163,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800286234,BTC-USD,48245.25,54961.08,71427.08289035,44888.08,55043.63,854715.32318982,48239.30,48245.25,buy,2021-02-23T21:49:15.997595Z,137340146,0.0040647,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800286571,BTC-USD,48234.55,54961.08,71427.09903035,44888.08,55043.63,854715.33932982,48234.55,48244.93,sell,2021-02-23T21:49:16.205117Z,137340147,0.01614,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800286892,BTC-USD,48226.01,54961.08,71427.18675155,44888.08,55043.63,854715.42705102,48226.01,48244.88,sell,2021-02-23T21:49:16.403575Z,137340148,0.0877212,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800286927,BTC-USD,48231.04,54961.08,71427.24975155,44888.08,55043.63,854715.49005102,48231.04,48242.71,sell,2021-02-23T21:49:16.423177Z,137340149,0.063,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800286945,BTC-USD,48228.42,54961.08,71427.31175155,44888.08,55043.63,854715.55205102,48228.42,48244.87,sell,2021-02-23T21:49:16.437532Z,137340150,0.062,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800287024,BTC-USD,48239.43,54961.08,71427.31277690,44888.08,55043.63,854715.55307637,48232.59,48239.43,buy,2021-02-23T21:49:16.482753Z,137340151,0.00102535,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800287089,BTC-USD,48239.42,54961.08,71427.36355518,44888.08,55043.63,854715.60385465,48212.43,48239.42,buy,2021-02-23T21:49:16.513310Z,137340152,0.05077828,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800287323,BTC-USD,48244.38,54961.08,71427.38443577,44888.08,55043.63,854715.62473524,48236.65,48244.38,buy,2021-02-23T21:49:16.712927Z,137340153,0.02088059,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800288316,BTC-USD,48237.29,54961.08,71427.38719659,44888.08,55043.63,854715.62749606,48234.47,48237.30,sell,2021-02-23T21:49:17.930264Z,137340154,0.00276082,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800288353,BTC-USD,48236.43,54961.08,71427.41898878,44888.08,55043.63,854715.65928825,48227.91,48236.43,buy,2021-02-23T21:49:17.969311Z,137340157,0.00555301,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800288373,BTC-USD,48236.43,54961.08,71427.44744951,44888.08,55043.63,854715.68774898,48228.12,48236.43,buy,2021-02-23T21:49:17.984803Z,137340158,0.02846073,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800289112,BTC-USD,48230.94,54961.08,71427.54744951,44888.08,55043.63,854715.78774898,48212.48,48230.94,buy,2021-02-23T21:49:18.543194Z,137340159,0.1,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
